ID;1100;1102;1104;1106;1108;1110;1112;1114;1116;1118;1120;1122;1124;1126;1128;1130;1132;1134;1136;1138;1140;1142;1144;1146;1148;1150;1152;1154;1156;1158;1160;1162;1164;1166;1168;1170;1172;1174;1176;1178;1180;1182;1184;1186;1188;1190;1192;1194;1196;1198;1200;1202;1204;1206;1208;1210;1212;1214;1216;1218;1220;1222;1224;1226;1228;1230;1232;1234;1236;1238;1240;1242;1244;1246;1248;1250;1252;1254;1256;1258;1260;1262;1264;1266;1268;1270;1272;1274;1276;1278;1280;1282;1284;1286;1288;1290;1292;1294;1296;1298;1300;1302;1304;1306;1308;1310;1312;1314;1316;1318;1320;1322;1324;1326;1328;1330;1332;1334;1336;1338;1340;1342;1344;1346;1348;1350;1352;1354;1356;1358;1360;1362;1364;1366;1368;1370;1372;1374;1376;1378;1380;1382;1384;1386;1388;1390;1392;1394;1396;1398;1400;1402;1404;1406;1408;1410;1412;1414;1416;1418;1420;1422;1424;1426;1428;1430;1432;1434;1436;1438;1440;1442;1444;1446;1448;1450;1452;1454;1456;1458;1460;1462;1464;1466;1468;1470;1472;1474;1476;1478;1480;1482;1484;1486;1488;1490;1492;1494;1496;1498;1500;1502;1504;1506;1508;1510;1512;1514;1516;1518;1520;1522;1524;1526;1528;1530;1532;1534;1536;1538;1540;1542;1544;1546;1548;1550;1552;1554;1556;1558;1560;1562;1564;1566;1568;1570;1572;1574;1576;1578;1580;1582;1584;1586;1588;1590;1592;1594;1596;1598;1600;1602;1604;1606;1608;1610;1612;1614;1616;1618;1620;1622;1624;1626;1628;1630;1632;1634;1636;1638;1640;1642;1644;1646;1648;1650;1652;1654;1656;1658;1660;1662;1664;1666;1668;1670;1672;1674;1676;1678;1680;1682;1684;1686;1688;1690;1692;1694;1696;1698;1700;1702;1704;1706;1708;1710;1712;1714;1716;1718;1720;1722;1724;1726;1728;1730;1732;1734;1736;1738;1740;1742;1744;1746;1748;1750;1752;1754;1756;1758;1760;1762;1764;1766;1768;1770;1772;1774;1776;1778;1780;1782;1784;1786;1788;1790;1792;1794;1796;1798;1800;1802;1804;1806;1808;1810;1812;1814;1816;1818;1820;1822;1824;1826;1828;1830;1832;1834;1836;1838;1840;1842;1844;1846;1848;1850;1852;1854;1856;1858;1860;1862;1864;1866;1868;1870;1872;1874;1876;1878;1880;1882;1884;1886;1888;1890;1892;1894;1896;1898;1900;1902;1904;1906;1908;1910;1912;1914;1916;1918;1920;1922;1924;1926;1928;1930;1932;1934;1936;1938;1940;1942;1944;1946;1948;1950;1952;1954;1956;1958;1960;1962;1964;1966;1968;1970;1972;1974;1976;1978;1980;1982;1984;1986;1988;1990;1992;1994;1996;1998;2000;2002;2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024;2026;2028;2030;2032;2034;2036;2038;2040;2042;2044;2046;2048;2050;2052;2054;2056;2058;2060;2062;2064;2066;2068;2070;2072;2074;2076;2078;2080;2082;2084;2086;2088;2090;2092;2094;2096;2098;2100;2102;2104;2106;2108;2110;2112;2114;2116;2118;2120;2122;2124;2126;2128;2130;2132;2134;2136;2138;2140;2142;2144;2146;2148;2150;2152;2154;2156;2158;2160;2162;2164;2166;2168;2170;2172;2174;2176;2178;2180;2182;2184;2186;2188;2190;2192;2194;2196;2198;2200;2202;2204;2206;2208;2210;2212;2214;2216;2218;2220;2222;2224;2226;2228;2230;2232;2234;2236;2238;2240;2242;2244;2246;2248;2250;2252;2254;2256;2258;2260;2262;2264;2266;2268;2270;2272;2274;2276;2278;2280;2282;2284;2286;2288;2290;2292;2294;2296;2298;2300;2302;2304;2306;2308;2310;2312;2314;2316;2318;2320;2322;2324;2326;2328;2330;2332;2334;2336;2338;2340;2342;2344;2346;2348;2350;2352;2354;2356;2358;2360;2362;2364;2366;2368;2370;2372;2374;2376;2378;2380;2382;2384;2386;2388;2390;2392;2394;2396;2398;2400;2402;2404;2406;2408;2410;2412;2414;2416;2418;2420;2422;2424;2426;2428;2430;2432;2434;2436;2438;2440;2442;2444;2446;2448;2450;2452;2454;2456;2458;2460;2462;2464;2466;2468;2470;2472;2474;2476;2478;2480;2482;2484;2486;2488;2490;2492;2494;2496;2498
FOSS-004;0,0740601;0,0739615;0,0738748;0,0738086;0,0737646;0,0737474;0,0737376;0,0737666;0,0738439;0,0739456;0,0740826;0,0742637;0,0744797;0,0747526;0,0750431;0,0753632;0,0757215;0,0760952;0,07652;0,0769374;0,0773422;0,0778181;0,0783047;0,0787979;0,0793472;0,0798982;0,0804801;0,0810657;0,0816373;0,0822663;0,0828543;0,0834029;0,0839775;0,0845174;0,0850406;0,0855685;0,0860578;0,0865696;0,0870552;0,0875046;0,0879979;0,0884794;0,0889506;0,0894321;0,0898589;0,0902666;0,0906381;0,0909695;0,0912731;0,0915256;0,0917278;0,0918967;0,0920439;0,0921608;0,0922206;0,0922475;0,0922007;0,0920937;0,0919413;0,0917087;0,0914308;0,0911176;0,0907592;0,0903958;0,089995;0,0896007;0,0892412;0,0888557;0,0884814;0,0881216;0,087759;0,087424;0,0871037;0,0868087;0,0865329;0,0862663;0,0860335;0,0858279;0,0856281;0,0854472;0,085289;0,0851548;0,0850322;0,0849012;0,0847756;0,0846511;0,0845077;0,0843345;0,0841327;0,0839119;0,0836947;0,0834641;0,0832262;0,0830019;0,0827783;0,0825653;0,0823707;0,0822036;0,0820757;0,0819748;0,0819002;0,0818558;0,0818534;0,0818658;0,0819182;0,0819983;0,0821059;0,0822503;0,0824451;0,0826978;0,0830283;0,0833816;0,0838208;0,0843186;0,0848458;0,0854743;0,0861677;0,0869313;0,0878191;0,0887099;0,0897128;0,0907962;0,0918852;0,0930969;0,0943126;0,0955587;0,0968717;0,0980775;0,0993623;0,1006637;0,1018771;0,1031018;0,1041948;0,1052043;0,1061414;0,1068707;0,1075685;0,1082045;0,1088193;0,1095219;0,1102365;0,1111228;0,1121681;0,1132767;0,1146684;0,1161852;0,117933;0,1199733;0,1220321;0,124429;0,1271769;0,1299806;0,1332182;0,1364697;0,1400277;0,1438878;0,1475777;0,1515569;0,1555331;0,1594256;0,1634416;0,1670604;0,170683;0,1742029;0,1773395;0,1803587;0,1830839;0,1855135;0,1877951;0,1896608;0,1913704;0,1928934;0,1941902;0,19541;0,1964503;0,1974151;0,1983254;0,1991212;0,1998881;0,200606;0,2012638;0,201875;0,2024013;0,2028682;0,2032621;0,2035626;0,2037932;0,2039037;0,2039631;0,2039668;0,2039247;0,2038222;0,2036673;0,2034916;0,2032407;0,202912;0,2025231;0,2021219;0,201723;0,2012769;0,2007883;0,2002508;0,1996751;0,1990394;0,1983117;0,1975729;0,1968287;0,1960246;0,1952572;0,1944696;0,1937181;0,1930118;0,1923178;0,1916801;0,1910654;0,190494;0,1899772;0,1895204;0,1891125;0,1887219;0,1883719;0,1880285;0,1877014;0,1873592;0,18703;0,1866693;0,1863506;0,1860353;0,1857686;0,1855427;0,1853406;0,1851271;0,1849379;0,1847534;0,1845887;0,184391;0,1842042;0,1839843;0,1837537;0,1835086;0,1832048;0,1828674;0,1824452;0,1819759;0,1814147;0,1807578;0,1800816;0,179281;0,1784662;0,1776403;0,1767074;0,1758284;0,1748651;0,173894;0,1729537;0,1719688;0,171108;0,1701911;0,1692759;0,168424;0,1675425;0,1667792;0,1660068;0,1652451;0,1645742;0,1638748;0,1632973;0,162723;0,1621568;0,1616803;0,1612043;0,1608334;0,1605235;0,1602612;0,1601032;0,1600012;0,1600309;0,1601011;0,1602743;0,1605528;0,1609234;0,1613495;0,1617921;0,1622228;0,1626699;0,1631111;0,1635697;0,1640181;0,1645018;0,1649939;0,1655284;0,166041;0,1665822;0,167163;0,1677483;0,1684159;0,1689576;0,1695172;0,1699961;0,170402;0,1708217;0,171144;0,1715158;0,1719167;0,17236;0,1728855;0,1734782;0,1741552;0,1748754;0,1755633;0,1762032;0,1766755;0,1770354;0,1772348;0,1772821;0,1771653;0,1768792;0,1765009;0,1760543;0,1756506;0,1753342;0,1750743;0,1749407;0,1748464;0,1748534;0,1749392;0,1750759;0,1752892;0,1755151;0,1757549;0,1759873;0,1761818;0,1763175;0,1763337;0,1762788;0,176174;0,1760207;0,1758794;0,1756912;0,1755003;0,1753386;0,1751837;0,1749915;0,1748094;0,1745972;0,1744318;0,1742055;0,1739136;0,1736331;0,173307;0,1730222;0,1727052;0,1724302;0,1721292;0,17183;0,1716045;0,1713712;0,1711654;0,1709439;0,1706818;0,1704515;0,1701352;0,1698265;0,1694575;0,1690316;0,1685604;0,1680675;0,167581;0,1670292;0,1665131;0,1660059;0,1654937;0,1650301;0,1645635;0,164205;0,1638907;0,1637013;0,1636185;0,1636624;0,1638257;0,164111;0,1644751;0,1649649;0,165669;0,1664602;0,1675586;0,1687655;0,1702931;0,1721002;0,1741742;0,1767636;0,179618;0,1832779;0,1872213;0,1918731;0,1972821;0,2031691;0,2100166;0,2169657;0,2247374;0,2325756;0,2406121;0,2488134;0,2564216;0,2639996;0,270431;0,276638;0,2820277;0,2867671;0,2910663;0,2944693;0,2975267;0,2996506;0,3013521;0,3024244;0,3029968;0,3031873;0,3028173;0,3020651;0,3009483;0,2995684;0,2979458;0,2961218;0,2941135;0,2920913;0,2898705;0,2877573;0,285509;0,2832934;0,2810764;0,2788104;0,2767505;0,2745366;0,2725886;0,2705417;0,2685809;0,2666483;0,2646206;0,2627832;0,2607821;0,2590275;0,2571692;0,2554092;0,2537031;0,252023;0,2504655;0,2489386;0,2476163;0,2463345;0,2452507;0,2443058;0,2434377;0,2427484;0,2422107;0,2419423;0,241849;0,2419039;0,2421744;0,2427472;0,2435319;0,2445224;0,2457085;0,2472159;0,2488514;0,2507535;0,2528172;0,2550337;0,2574904;0,2599849;0,2626585;0,2652908;0,2682231;0,2710589;0,2740024;0,2769661;0,2798066;0,2827167;0,2854328;0,2881874;0,2905706;0,2930437;0,2952357;0,2974091;0,2994543;0,3013849;0,3033639;0,3050408;0,3067311;0,3080876;0,3094027;0,3104967;0,3115517;0,3124382;0,3132745;0,3140813;0,3148441;0,3155639;0,3162009;0,3168439;0,3174436;0,3179674;0,3183999;0,3187358;0,319054;0,3192583;0,3193541;0,3193437;0,3192907;0,3191643;0,3189624;0,3186624;0,3182743;0,317867;0,3173802;0,3167785;0,3161871;0,315462;0,3147536;0,313904;0,3131557;0,3122831;0,3113909;0,3104229;0,3094086;0,3084419;0,3073694;0,3064403;0,305326;0,3043384;0,3031362;0,3021489;0,3009926;0,2998928;0,2987839;0,2976217;0,2965546;0,2954184;0,2943128;0,2931453;0,2921214;0,2909418;0,289953;0,2888049;0,2877738;0,2866227;0,2855108;0,2844855;0,2835219;0,2825752;0,2815331;0,2805896;0,2797135;0,2789768;0,2782089;0,27761;0,2769589;0,2764684;0,2760706;0,2758504;0,2757274;0,2758453;0,2761684;0,2767858;0,2775869;0,2787128;0,2800767;0,2818691;0,2838412;0,2861475;0,2886505;0,291613;0,2945787;0,2979287;0,3011613;0,3046996;0,3081357;0,3114983;0,3148434;0,3181086;0,3212161;0,3240155;0,3268715;0,3293777;0,3317999;0,3339411;0,3360547;0,3376726;0,3390977;0,3399972;0,3407229;0,3408505;0,3409146;0,3406523;0,3403717;0,3401797;0,3401644;0,3404291;0,3410157;0,341993;0,3431575;0,3445985;0,346117;0,3478582;0,3495673;0,3513767;0,3530688;0,3547508;0,3559522;0,3567273;0,3571176;0,3575071;0,3578918;0,3584521;0,359037;0,3596305;0,3600594;0,3603888;0,3606922;0,3608608;0,3609275;0,3609417;0,3609563;0,3609262;0,3608903;0,3607909;0,3606188;0,3602769;0,3597682;0,3590279;0,3582779;0,3575072;0,3567999;0,3562739;0,3558686;0,35545;0,355181;0,3550019;0,3548504;0,3547693;0,3546939;0,3546884;0,354751;0,3547424;0,3546554;0,3546387;0,3546085;0,3544975;0,3544701;0,3546252;0,3546712;0,3549246;0,355377;0,3561482;0,3570226;0,3581782;0,359371;0,360687;0,3619992;0,3635782;0,3650668;0,3669881;0,3687426;0,3707588;0,3727824;0,375213;0,3773823;0,3798907;0,3824034;0,3852048;0,3878489;0,390739;0,3935385;0,3965227;0,3993339;0,4022782;0,4050826;0,4080762;0,4109804;0,4142081;0,4173808;0,4205468;0,423602;0,4267105;0,429708;0,4325449;0,4353276;0,4379715;0,4404996;0,4427838;0,4450019;0,4470788;0,4489037;0,4502521;0,4515231;0,4525139;0,4532004;0,453652;0,453831;0,4537114;0,4533626
FOSS-008;0,0578529;0,057827;0,057814;0,05782;0,0578466;0,0578987;0,0579597;0,0580641;0,0582184;0,0583982;0,0586192;0,0588897;0,0592019;0,0595819;0,0599895;0,0604395;0,0609387;0,0614595;0,0620434;0,0626262;0,0632028;0,0638594;0,0645234;0,0651967;0,0659371;0,0666813;0,067461;0,0682477;0,0690252;0,069875;0,0706842;0,0714498;0,0722364;0,0729741;0,0736835;0,0743906;0,0750522;0,0757283;0,0763641;0,0769555;0,0775893;0,0781962;0,0787794;0,0793602;0,0798683;0,0803407;0,0807694;0,08115;0,0814974;0,0817907;0,0820367;0,082251;0,0824362;0,082582;0,0826631;0,0827005;0,0826529;0,0825338;0,0823556;0,0820822;0,0817549;0,0813937;0,0809938;0,0805896;0,0801424;0,0797079;0,0793219;0,0789185;0,0785336;0,0781628;0,0777882;0,0774458;0,0771189;0,0768146;0,0765314;0,0762585;0,0760203;0,0758182;0,0756336;0,0754697;0,0753258;0,0752073;0,0751049;0,0749947;0,0748866;0,0747777;0,0746527;0,0745;0,074316;0,0741072;0,0738986;0,0736791;0,0734543;0,0732376;0,0730166;0,0728122;0,0726321;0,0724775;0,0723624;0,0722794;0,0722268;0,0722068;0,0722341;0,0722813;0,0723729;0,0724946;0,0726456;0,0728379;0,0730842;0,0733941;0,0737858;0,0741971;0,0746969;0,0752601;0,0758529;0,0765529;0,077321;0,0781618;0,0791272;0,080088;0,0811615;0,0823186;0,0834836;0,0847811;0,0860811;0,0874126;0,088819;0,0901177;0,0914927;0,0928793;0,0941747;0,0954755;0,0966339;0,0977097;0,0987162;0,0995081;0,1002651;0,1009556;0,1016181;0,1023646;0,103126;0,1040661;0,1051715;0,1063437;0,1077963;0,1093547;0,1111358;0,1132085;0,1152828;0,1176952;0,1204713;0,1233079;0,1265834;0,1298733;0,1334812;0,1374003;0,1411517;0,1452017;0,1492531;0,1532259;0,1573328;0,1610609;0,1648061;0,1684697;0,1717753;0,1749757;0,1778882;0,180504;0,1829576;0,1849795;0,1868271;0,1884721;0,1898813;0,1912065;0,1923411;0,1933944;0,1943932;0,1952733;0,1961288;0,1969382;0,1976643;0,1983222;0,1988941;0,1994082;0,1998445;0,2001818;0,2004501;0,2006001;0,2006861;0,2007004;0,200677;0,2006029;0,2004772;0,2003296;0,2001046;0,1998066;0,1994551;0,1990888;0,1987269;0,1983263;0,1978872;0,1973971;0,1968705;0,1962919;0,1956254;0,1949443;0,1942529;0,1935001;0,1927893;0,1920609;0,1913569;0,1906895;0,1900375;0,1894397;0,1888583;0,1883198;0,1878348;0,1874061;0,1870255;0,1866658;0,1863469;0,1860324;0,185734;0,1854157;0,185108;0,1847728;0,1844863;0,1842089;0,183984;0,1838063;0,1836583;0,1835003;0,1833647;0,1832344;0,1831278;0,1829841;0,1828431;0,1826643;0,1824726;0,1822632;0,1819948;0,1816937;0,1813079;0,1808773;0,1803632;0,1797573;0,1791332;0,1783956;0,1776562;0,1769031;0,1760356;0,1752237;0,1743371;0,1734487;0,1725863;0,1716713;0,1708758;0,1700239;0,1691765;0,1683908;0,1675671;0,1668546;0,166128;0,1654048;0,1647679;0,1640965;0,1635363;0,1629751;0,162423;0,1619519;0,1614684;0,1610814;0,1607452;0,1604416;0,1602304;0,160071;0,1600448;0,1600558;0,1601642;0,1603817;0,1607009;0,1610823;0,1614887;0,1619014;0,1623513;0,1628268;0,1633667;0,1639381;0,1645778;0,1652498;0,1659819;0,1667032;0,1674576;0,1682323;0,1689768;0,1697719;0,1704162;0,1710669;0,1716293;0,1721191;0,1726342;0,1730652;0,173556;0,174082;0,1746522;0,1753033;0,1760109;0,1767936;0,1776116;0,1783928;0,1791285;0,179703;0,180166;0,180458;0,1805838;0,1805206;0,1802486;0,1798545;0,1793747;0,1789144;0,1785302;0,1782058;0,1780074;0,1778488;0,1777936;0,1778277;0,1779172;0,1780778;0,1782518;0,1784377;0,1786064;0,1787201;0,1787531;0,1786571;0,1784812;0,1782426;0,1779541;0,1776903;0,1774005;0,1771186;0,1768743;0,1766514;0,1764102;0,1761995;0,1759735;0,1757989;0,1755639;0,1752703;0,1749955;0,1746735;0,1743876;0,1740696;0,1737931;0,1734859;0,173179;0,1729474;0,1727015;0,1724786;0,1722484;0,171982;0,1717447;0,1714167;0,1710917;0,170708;0,1702777;0,1698085;0,1693206;0,168845;0,1683104;0,1678117;0,1673178;0,1668219;0,1663835;0,1659403;0,1655942;0,1652848;0,1650948;0,1650074;0,1650485;0,1652089;0,1654903;0,1658568;0,1663514;0,1670576;0,167852;0,1689505;0,1701502;0,1716638;0,1734527;0,1754988;0,1780489;0,1808557;0,1844519;0,1883145;0,1928722;0,19817;0,2039401;0,210685;0,2175404;0,2252319;0,2330265;0,2410752;0,2493377;0,2570557;0,2648073;0,2714698;0,2779569;0,2836626;0,2887398;0,2933991;0,2971743;0,3006037;0,3030945;0,3051611;0,3065855;0,3074924;0,3080026;0,3079412;0,3074827;0,3066354;0,3055024;0,3040978;0,3024653;0,3006153;0,2987072;0,2965729;0,2945246;0,2923141;0,2901043;0,2878831;0,2856084;0,2835186;0,2812738;0,2792925;0,2772082;0,2752011;0,2732171;0,2711493;0,2692788;0,2672402;0,2654449;0,263556;0,2617632;0,2600206;0,2582968;0,2566955;0,2551344;0,2537799;0,2524598;0,2513387;0,2503576;0,2494616;0,2487475;0,2481721;0,2478559;0,2477128;0,2477079;0,2479195;0,2484381;0,2491535;0,2500613;0,2511738;0,2526287;0,254231;0,2561097;0,2581531;0,2603814;0,2628794;0,2654267;0,268169;0,2708867;0,2739152;0,2768428;0,2798868;0,2829465;0,2858676;0,2888447;0,2916098;0,2943733;0,2967274;0,2991391;0,3012513;0,3033186;0,3052463;0,3070418;0,3088811;0,3104423;0,3120122;0,3132662;0,3144844;0,315486;0,3164513;0,3172671;0,3180716;0,3188478;0,3195615;0,3202417;0,3208311;0,3214246;0,321989;0,3224771;0,3228779;0,3231905;0,3234784;0,3236559;0,3237482;0,3237416;0,3236854;0,3235442;0,3233352;0,3230422;0,3226571;0,3222472;0,3217606;0,3211678;0,3205889;0,3198895;0,3192216;0,318439;0,3177561;0,3169425;0,3161267;0,3152533;0,3143376;0,3134753;0,3125124;0,311696;0,3106885;0,3098007;0,3087229;0,3078383;0,3067909;0,3057927;0,3047605;0,3036758;0,3026799;0,3015926;0,3005149;0,2993567;0,2983304;0,2971318;0,2960843;0,2948869;0,2938156;0,2925849;0,2913814;0,2902564;0,2891892;0,2881641;0,287046;0,2860405;0,2851409;0,2843655;0,2835467;0,2829132;0,2822346;0,2817218;0,2812956;0,2810443;0,2808849;0,2809607;0,2812424;0,2818128;0,282558;0,283604;0,2848974;0,2866386;0,2885982;0,2909411;0,2934873;0,2965288;0,2995935;0,3030246;0,3063551;0,3099525;0,313408;0,3167698;0,3200584;0,3232478;0,3262936;0,3290546;0,3319114;0,3344315;0,3369178;0,3391636;0,3413949;0,3431478;0,3447344;0,345791;0,3466722;0,3469838;0,3472533;0,3472254;0,3471986;0,3472567;0,347502;0,3480035;0,348767;0,3498873;0,3511897;0,3527071;0,3542224;0,3559608;0,3576998;0,359522;0,3612111;0,3628104;0,3638417;0,3644288;0,3646157;0,3647496;0,3649534;0,3654052;0,365895;0,3664097;0,3668147;0,3671671;0,3674826;0,3677067;0,3678681;0,3679557;0,3681051;0,3682673;0,3683804;0,368415;0,368309;0,3679426;0,3673707;0,3665327;0,3656629;0,3647685;0,3640054;0,3634156;0,3629167;0,3624687;0,3621798;0,3619495;0,3617813;0,361717;0,3616464;0,3616906;0,3618409;0,3619101;0,3619342;0,361998;0,3620285;0,3620014;0,3620583;0,3623202;0,3624809;0,3628502;0,363372;0,3641531;0,3650452;0,3661806;0,3673478;0,3686478;0,369909;0,3714104;0,3728705;0,3747536;0,3764356;0,3784134;0,3804231;0,3828138;0,3849687;0,3874897;0,3899733;0,3927549;0,3954053;0,3982501;0,4010379;0,4040176;0,4067691;0,4097317;0,4126017;0,4156253;0,4185508;0,4217732;0,4249701;0,4281747;0,4312069;0,4342865;0,4372972;0,4401565;0,4429802;0,4456892;0,4482858;0,4506051;0,4528199;0,4549156;0,4568058;0,4582096;0,4595518;0,4605857;0,4612447;0,4616797;0,4618818;0,4617561;0,4614024
